0.14741,0.0287,-0.98866,0.019585,0.9993,0.031929,0.98888,-0.02407,0.14675,12.248,-0.5387,19.777
0.12737,0.030099,-0.9914,0.019386,0.99927,0.032828,0.99167,-0.0234,0.12669,13.033,-0.56052,19.897
0.11373,0.03309,-0.99296,0.019534,0.99918,0.035535,0.99332,-0.023438,0.11299,13.764,-0.57221,19.994
0.10471,0.036534,-0.99383,0.020362,0.99904,0.03887,0.99429,-0.024307,0.10387,14.512,-0.58579,20.079
0.098826,0.039067,-0.99434,0.020863,0.99893,0.041321,0.99489,-0.024829,0.097905,15.435,-0.59886,20.174
0.096736,0.041314,-0.99445,0.020992,0.99883,0.043538,0.99509,-0.025087,0.095756,16.145,-0.61505,20.245
0.09558,0.043132,-0.99449,0.020998,0.99875,0.045335,0.9952,-0.025216,0.094555,16.95,-0.63277,20.321
0.09521,0.043823,-0.99449,0.020633,0.99873,0.045985,0.99524,-0.024898,0.094185,17.774,-0.64373,20.399
0.095622,0.044627,-0.99442,0.019738,0.99871,0.046718,0.99522,-0.024095,0.094618,18.7,-0.65922,20.486
0.096605,0.045285,-0.99429,0.018824,0.9987,0.047314,0.99514,-0.023287,0.095627,19.562,-0.67101,20.565
0.097416,0.046019,-0.99418,0.019565,0.99865,0.048143,0.99505,-0.024141,0.096384,20.437,-0.68767,20.648
0.098376,0.046232,-0.99407,0.021645,0.99858,0.048584,0.99491,-0.026297,0.097236,21.419,-0.70316,20.741
0.099323,0.047298,-0.99393,0.02192,0.99852,0.049707,0.99481,-0.026724,0.098139,22.328,-0.71891,20.83
0.10041,0.047862,-0.99379,0.019841,0.99855,0.050096,0.99475,-0.024748,0.099311,23.252,-0.74466,20.921
0.10113,0.049117,-0.99366,0.017377,0.99854,0.051127,0.99472,-0.022437,0.10012,24.285,-0.76881,21.022
0.10205,0.048341,-0.9936,0.01804,0.99856,0.050436,0.99462,-0.023072,0.10103,25.237,-0.78377,21.117
0.10275,0.04841,-0.99353,0.020132,0.99851,0.050735,0.9945,-0.025215,0.10162,26.202,-0.78468,21.207
0.10435,0.046288,-0.99346,0.02287,0.99854,0.048927,0.99428,-0.027826,0.10314,27.278,-0.79723,21.317
0.10593,0.044219,-0.99339,0.024223,0.9986,0.047034,0.99408,-0.029045,0.10471,28.267,-0.8166,21.421
0.10805,0.041217,-0.99329,0.022844,0.99877,0.04393,0.99388,-0.027438,0.10698,29.369,-0.84643,21.541
0.11015,0.039677,-0.99312,0.020428,0.9989,0.042174,0.9937,-0.024933,0.10922,30.382,-0.87509,21.653
0.11255,0.038279,-0.99291,0.018063,0.99901,0.040562,0.99348,-0.022501,0.11175,31.4,-0.90576,21.767
0.11527,0.038691,-0.99258,0.016198,0.99904,0.040824,0.9932,-0.020783,0.11453,32.527,-0.93504,21.899
0.11825,0.040041,-0.99218,0.014497,0.99901,0.042045,0.99288,-0.019356,0.11756,33.558,-0.9611,22.025
0.12119,0.041085,-0.99178,0.014629,0.99896,0.04317,0.99252,-0.019741,0.12046,34.592,-0.98647,22.153
0.12463,0.043709,-0.99124,0.017082,0.99879,0.04619,0.99206,-0.022689,0.12373,35.734,-1.014,22.298
0.1277,0.045897,-0.99075,0.018238,0.99865,0.048614,0.99165,-0.024277,0.12669,36.777,-1.0411,22.434
0.13026,0.044939,-0.99046,0.015422,0.99876,0.047344,0.99136,-0.021442,0.12941,37.825,-1.0683,22.578
0.13253,0.046493,-0.99009,0.0086021,0.99881,0.048054,0.99114,-0.014885,0.13197,38.984,-1.1017,22.734
0.13412,0.047032,-0.98985,0.004137,0.99884,0.048019,0.99096,-0.010536,0.13377,40.045,-1.1263,22.88
0.13518,0.047219,-0.9897,0.0050765,0.99882,0.048347,0.99081,-0.01156,0.13478,41.107,-1.1462,23.026
0.13637,0.0491,-0.98944,0.014273,0.99857,0.05152,0.99056,-0.021148,0.13547,42.279,-1.1567,23.186
0.13684,0.047181,-0.98947,0.019179,0.99855,0.050266,0.99041,-0.025856,0.13573,43.349,-1.1784,23.334
0.13682,0.045946,-0.98953,0.018888,0.99862,0.04898,0.99042,-0.025391,0.13576,44.532,-1.2122,23.496
0.13613,0.045301,-0.98965,0.016376,0.99871,0.047968,0.99056,-0.022736,0.13522,45.611,-1.2471,23.642
0.13525,0.044782,-0.9898,0.01428,0.99879,0.04714,0.99071,-0.02051,0.13445,46.694,-1.2776,23.79
0.13442,0.045352,-0.98989,0.014494,0.99876,0.047726,0.99082,-0.020763,0.13359,47.891,-1.3047,23.95
0.13392,0.046087,-0.98992,0.015102,0.99871,0.048539,0.99088,-0.02145,0.13305,48.982,-1.3292,24.095
0.13324,0.046671,-0.98998,0.014202,0.9987,0.048994,0.99098,-0.020588,0.1324,50.08,-1.354,24.242
0.1325,0.047432,-0.99005,0.013053,0.99868,0.049593,0.9911,-0.019494,0.13171,51.296,-1.3861,24.404
0.13164,0.047314,-0.99017,0.012924,0.99869,0.04944,0.99121,-0.019305,0.13086,52.41,-1.4111,24.549
0.13078,0.049239,-0.99019,0.0090765,0.99866,0.05086,0.99137,-0.015639,0.13016,53.53,-1.4377,24.697
0.12976,0.052429,-0.99016,0.0020212,0.99859,0.05314,0.99154,-0.0088969,0.12947,54.772,-1.4657,24.859
0.12917,0.055772,-0.99005,-0.0012841,0.99843,0.056076,0.99162,-0.005972,0.12904,55.908,-1.4841,25.005
0.12834,0.06172,-0.98981,-0.0014498,0.99807,0.062047,0.99173,-0.0065279,0.12818,57.052,-1.4948,25.153
0.12863,0.063701,-0.98964,0.0002656,0.99793,0.064269,0.99169,-0.0085297,0.12835,58.319,-1.5061,25.317
0.12897,0.067763,-0.98933,0.0032556,0.99763,0.068756,0.99164,-0.012088,0.12845,59.478,-1.514,25.466
0.1298,0.066674,-0.9893,0.0076462,0.99764,0.068239,0.99151,-0.016422,0.12899,60.762,-1.5256,25.633
0.1305,0.064463,-0.98935,0.011268,0.99772,0.066495,0.99138,-0.019825,0.12948,61.937,-1.5427,25.791
0.1316,0.063461,-0.98927,0.013857,0.99773,0.065848,0.99121,-0.022374,0.13042,63.123,-1.564,25.952
0.13222,0.060616,-0.98937,0.013397,0.99793,0.062931,0.99113,-0.021576,0.13113,64.434,-1.5972,26.13
0.13284,0.058368,-0.98942,0.013845,0.99806,0.060736,0.99104,-0.021766,0.13177,65.632,-1.6267,26.291
0.13392,0.058703,-0.98925,0.014544,0.99802,0.061193,0.99088,-0.022583,0.13281,66.838,-1.657,26.453
0.13592,0.060311,-0.98888,0.017202,0.99785,0.063223,0.99057,-0.025603,0.13459,68.173,-1.6945,26.633
0.13751,0.059843,-0.98869,0.019561,0.99781,0.063116,0.99031,-0.028019,0.13604,69.396,-1.7287,26.801
0.13916,0.059274,-0.98849,0.019663,0.99784,0.062603,0.99008,-0.028148,0.13769,70.626,-1.7635,26.973
0.14076,0.056268,-0.98844,0.01801,0.99807,0.059381,0.98988,-0.02616,0.13947,71.991,-1.8044,27.171
0.14207,0.054027,-0.98838,0.016432,0.99824,0.056928,0.98972,-0.024329,0.14094,73.24,-1.841,27.354
0.14349,0.05189,-0.98829,0.015904,0.99837,0.054729,0.98952,-0.023571,0.14244,74.498,-1.8763,27.542
0.14555,0.051453,-0.98801,0.015525,0.9984,0.054281,0.98923,-0.02324,0.14452,75.893,-1.9145,27.749
0.14736,0.051826,-0.98772,0.013508,0.99843,0.054403,0.98899,-0.021359,0.14643,77.168,-1.9391,27.94
0.14887,0.052109,-0.98748,0.01152,0.99845,0.054424,0.98879,-0.019477,0.14804,78.45,-1.9675,28.132
0.15081,0.052205,-0.98718,0.010474,0.99846,0.054402,0.98851,-0.018544,0.15004,79.87,-1.9992,28.348
0.15243,0.053072,-0.98689,0.010787,0.99841,0.055358,0.98826,-0.019084,0.15162,81.166,-2.028,28.548
0.15433,0.054453,-0.98652,0.01063,0.99833,0.056768,0.98796,-0.019248,0.15349,82.597,-2.0592,28.77
0.15599,0.055568,-0.98619,0.009173,0.99829,0.0577,0.98772,-0.018047,0.15522,83.9,-2.0841,28.974
0.1576,0.055749,-0.98593,0.0079418,0.9983,0.057718,0.98747,-0.016927,0.15689,85.204,-2.1097,29.177
0.15896,0.056585,-0.98566,0.0060695,0.99828,0.058288,0.98727,-0.015248,0.15834,86.641,-2.1332,29.406
0.15982,0.056403,-0.98553,0.0042449,0.99832,0.057823,0.98714,-0.013425,0.15931,87.95,-2.1596,29.619
0.16056,0.05757,-0.98535,0.0029904,0.99826,0.058812,0.98702,-0.012389,0.1601,89.257,-2.181,29.832
0.16173,0.05862,-0.98509,0.0033264,0.9982,0.059945,0.98683,-0.012972,0.16124,90.695,-2.2035,30.065
0.16241,0.059939,-0.9849,0.0043383,0.9981,0.061458,0.98671,-0.014255,0.16185,92.002,-2.2239,30.276
0.16306,0.059242,-0.98484,0.0063023,0.99811,0.061084,0.9866,-0.016167,0.16238,93.31,-2.2495,30.489
0.16369,0.05889,-0.98475,0.0080816,0.9981,0.061032,0.98648,-0.017949,0.16291,94.751,-2.2783,30.725
0.16414,0.058395,-0.98471,0.0087114,0.99812,0.060642,0.9864,-0.018532,0.16332,96.061,-2.3123,30.945
0.16467,0.057301,-0.98468,0.012554,0.99811,0.060182,0.98627,-0.022272,0.16364,97.368,-2.3443,31.166
0.16526,0.056379,-0.98464,0.014436,0.99812,0.059573,0.98614,-0.024059,0.16413,98.806,-2.3905,31.411
0.16572,0.05448,-0.98467,0.013401,0.99826,0.057488,0.98608,-0.022722,0.1647,100.11,-2.4411,31.637
0.16606,0.054147,-0.98463,0.011256,0.99832,0.056798,0.98605,-0.020514,0.16517,101.42,-2.4924,31.865
0.16706,0.053129,-0.98451,0.01091,0.99839,0.055729,0.98589,-0.020051,0.16621,102.85,-2.5393,32.112
0.16817,0.053274,-0.98432,0.012427,0.99834,0.056157,0.98568,-0.021676,0.16723,104.15,-2.5712,32.332
0.16942,0.051531,-0.9842,0.0127,0.99844,0.054463,0.98546,-0.021727,0.1685,105.57,-2.6107,32.578
0.17036,0.050918,-0.98407,0.011232,0.9985,0.053609,0.98532,-0.020186,0.16953,106.87,-2.6462,32.803
0.17149,0.050319,-0.9839,0.0073525,0.9986,0.052352,0.98516,-0.016212,0.17088,108.18,-2.6827,33.031
0.17307,0.051133,-0.98358,0.0047391,0.9986,0.052748,0.9849,-0.01379,0.17258,109.61,-2.7159,33.281
0.17447,0.053666,-0.9832,0.0068322,0.99842,0.055709,0.98464,-0.016437,0.17383,110.91,-2.7378,33.51
0.17584,0.056129,-0.98282,0.007232,0.99827,0.058306,0.98439,-0.01736,0.17513,112.22,-2.7606,33.742
0.1778,0.055305,-0.98251,0.0061223,0.99834,0.057304,0.98405,-0.016204,0.17717,113.66,-2.7888,34.003
0.17944,0.056645,-0.98214,0.0062876,0.99825,0.058723,0.98375,-0.016713,0.17877,114.97,-2.8151,34.243
0.18084,0.054683,-0.98199,0.006204,0.99837,0.056737,0.98349,-0.016353,0.18021,116.29,-2.839,34.488
0.18244,0.053894,-0.98174,0.0053319,0.99843,0.055801,0.9832,-0.015415,0.18187,117.73,-2.8693,34.76
0.18393,0.054359,-0.98144,0.0047897,0.99841,0.056196,0.98293,-0.015037,0.18337,119.05,-2.8876,35.008
0.18543,0.055726,-0.98108,0.0043683,0.99833,0.057532,0.98265,-0.014954,0.18488,120.38,-2.9146,35.263
0.18696,0.057163,-0.9807,0.0034701,0.99826,0.058848,0.98236,-0.014405,0.18644,121.83,-2.9402,35.543
0.18838,0.058416,-0.98036,0.0040617,0.99817,0.060258,0.98209,-0.015333,0.1878,123.16,-2.9614,35.8
0.18988,0.057928,-0.9801,0.0084222,0.99813,0.060626,0.98177,-0.019766,0.18904,124.49,-2.9815,36.057
0.19104,0.056966,-0.97993,0.012317,0.9981,0.060424,0.9815,-0.023614,0.18998,125.96,-3.0092,36.345
0.19136,0.055128,-0.97997,0.013313,0.99818,0.058753,0.98143,-0.024289,0.19028,127.3,-3.0421,36.608
0.19194,0.052407,-0.98001,0.0138,0.99833,0.05609,0.98131,-0.02429,0.1909,128.79,-3.0852,36.9
0.19257,0.051337,-0.97994,0.014042,0.99838,0.055062,0.98118,-0.024364,0.19154,130.14,-3.119,37.169
0.19282,0.050042,-0.97996,0.012518,0.99849,0.053451,0.98116,-0.022573,0.1919,131.49,-3.156,37.443
0.19286,0.046668,-0.98012,0.013109,0.99866,0.05013,0.98114,-0.022516,0.19198,132.99,-3.2015,37.748
0.19322,0.044247,-0.98016,0.013874,0.99876,0.047821,0.98106,-0.022839,0.19236,134.34,-3.237,38.021
0.19352,0.04299,-0.98015,0.01135,0.99887,0.046052,0.98103,-0.020037,0.19282,135.7,-3.2769,38.293
0.19363,0.042923,-0.98013,0.0065227,0.99896,0.045036,0.98105,-0.015114,0.19315,137.19,-3.3171,38.594
0.194,0.044216,-0.98,0.0037856,0.99894,0.045819,0.98099,-0.012599,0.19363,138.55,-3.3506,38.865
0.19463,0.045993,-0.9798,0.0033176,0.99886,0.047547,0.98087,-0.012505,0.19425,139.9,-3.3816,39.133
0.19516,0.048618,-0.97957,0.0040151,0.99872,0.050369,0.98076,-0.013763,0.19471,141.38,-3.4153,39.426
0.19566,0.05253,-0.97926,0.0041536,0.99851,0.054392,0.98066,-0.01471,0.19515,142.73,-3.4476,39.695
0.19666,0.055838,-0.97888,0.0052337,0.9983,0.057997,0.98046,-0.016529,0.19603,144.08,-3.483,39.96
0.19808,0.057231,-0.97851,0.0075355,0.99818,0.059906,0.98016,-0.01924,0.19729,145.56,-3.5229,40.255
0.19835,0.057866,-0.97842,0.0056922,0.99817,0.060188,0.98011,-0.017508,0.19766,146.91,-3.5661,40.523
0.19817,0.05404,-0.97868,0.00029617,0.99848,0.055193,0.98017,-0.011227,0.19785,148.39,-3.6138,40.824
0.19793,0.054005,-0.97873,-0.002263,0.9985,0.054638,0.98021,-0.0086,0.19776,149.72,-3.6445,41.095
0.19875,0.054243,-0.97855,1.8668e-05,0.99847,0.055351,0.98005,-0.011019,0.19845,151.06,-3.6675,41.361
0.19999,0.05874,-0.97804,0.0012552,0.99819,0.060207,0.9798,-0.013268,0.19955,152.53,-3.6988,41.65
0.20153,0.061825,-0.97753,0.00084422,0.99799,0.063294,0.97948,-0.013581,0.20108,153.86,-3.7246,41.913
0.20382,0.061983,-0.97704,0.0036464,0.99794,0.06407,0.979,-0.016621,0.20317,155.18,-3.7531,42.181
0.20568,0.064775,-0.97647,0.0067336,0.99769,0.067601,0.9786,-0.020479,0.20477,156.64,-3.7888,42.477
0.20663,0.060558,-0.97654,0.0069574,0.99797,0.063359,0.97839,-0.019886,0.20579,157.96,-3.8286,42.752
0.20786,0.057413,-0.97647,0.0070424,0.99816,0.060187,0.97813,-0.019387,0.20707,159.28,-3.8698,43.023
0.20933,0.055059,-0.97629,0.0043829,0.99835,0.057242,0.97784,-0.016261,0.20874,160.73,-3.9152,43.321
0.21062,0.053501,-0.9761,0.0050795,0.99843,0.055821,0.97755,-0.016715,0.21002,162.04,-3.9547,43.596
0.21185,0.052153,-0.97591,0.0084916,0.99844,0.0552,0.97727,-0.019981,0.21108,163.48,-3.9959,43.905
0.21269,0.050258,-0.97583,0.0095273,0.99852,0.053504,0.97707,-0.020677,0.2119,164.79,-4.035,44.186
0.21339,0.048558,-0.97576,0.0084668,0.99863,0.051548,0.97693,-0.019261,0.21269,166.09,-4.0776,44.469
0.2142,0.047767,-0.97562,0.0086087,0.99867,0.050786,0.97675,-0.019277,0.21351,167.52,-4.1226,44.781
0.21485,0.048366,-0.97545,0.0080626,0.99865,0.051292,0.97661,-0.018885,0.21417,168.82,-4.1643,45.065
0.21542,0.048663,-0.97531,0.0045237,0.9987,0.050829,0.97651,-0.015362,0.21492,170.11,-4.2039,45.351
0.21595,0.048844,-0.97518,-0.00089408,0.99876,0.049827,0.9764,-0.0098881,0.21572,171.54,-4.2499,45.661
0.21613,0.05009,-0.97508,-0.001674,0.9987,0.050932,0.97636,-0.0093759,0.21594,172.83,-4.2834,45.945
0.21616,0.050594,-0.97505,0.00031522,0.99865,0.051889,0.97636,-0.011524,0.21586,174.11,-4.3113,46.237
0.21634,0.050826,-0.975,0.0046421,0.99858,0.053085,0.97631,-0.01601,0.21579,175.53,-4.3396,46.551
0.21656,0.051429,-0.97491,0.0075325,0.99849,0.054346,0.97624,-0.019113,0.21585,176.81,-4.3672,46.836
0.21664,0.051917,-0.97487,0.0067173,0.99848,0.054667,0.97623,-0.018391,0.21596,178.1,-4.4012,47.12
0.21662,0.052353,-0.97485,0.0032146,0.99852,0.054338,0.97625,-0.014905,0.21613,179.51,-4.4404,47.436
0.21688,0.05272,-0.97477,0.0017738,0.99852,0.054399,0.9762,-0.013527,0.21646,180.81,-4.4717,47.723
0.21691,0.05358,-0.97472,0.0023626,0.99846,0.05541,0.97619,-0.014322,0.21645,182.1,-4.5012,48.012
0.21671,0.056249,-0.97461,0.0027,0.9983,0.058216,0.97623,-0.015247,0.21619,183.53,-4.5335,48.33
0.21698,0.056749,-0.97452,0.0033825,0.99826,0.058885,0.97617,-0.016073,0.21641,184.83,-4.5641,48.618
0.21742,0.058305,-0.97434,0.0071308,0.99809,0.061318,0.97605,-0.020279,0.21659,186.25,-4.599,48.939
0.21776,0.05774,-0.97429,0.012907,0.99799,0.062029,0.97592,-0.026083,0.21658,187.56,-4.6369,49.232
0.21857,0.054288,-0.97431,0.015963,0.99812,0.059196,0.97569,-0.028491,0.21729,188.99,-4.6911,49.56
0.22012,0.051688,-0.9741,0.016268,0.99826,0.056646,0.97534,-0.028315,0.2189,190.3,-4.7454,49.858
0.22141,0.048804,-0.97396,0.012968,0.99851,0.052982,0.9751,-0.024361,0.22044,191.61,-4.8071,50.16
0.22261,0.047716,-0.97374,0.0094465,0.99865,0.051096,0.97486,-0.020573,0.22185,192.92,-4.8634,50.462
0.22431,0.047952,-0.97334,0.0058504,0.9987,0.05055,0.9745,-0.017033,0.22374,194.36,-4.9207,50.804
0.22655,0.051083,-0.97266,0.0053634,0.99854,0.053692,0.97399,-0.01738,0.22594,195.67,-4.9677,51.117
0.22909,0.053213,-0.97195,0.006711,0.99839,0.056243,0.97338,-0.019407,0.22836,196.98,-5.012,51.432
0.23152,0.053995,-0.97133,0.0058107,0.99836,0.056883,0.97281,-0.018814,0.23083,198.41,-5.0652,51.781
0.23346,0.051686,-0.97099,0.0042695,0.99852,0.054178,0.97236,-0.016794,0.23289,199.72,-5.1124,52.101
0.23502,0.050304,-0.97069,0.0020775,0.99863,0.052255,0.97199,-0.014297,0.23459,201.16,-5.1625,52.458
0.23599,0.048828,-0.97053,-0.0002566,0.99874,0.050185,0.97175,-0.011594,0.23571,202.47,-5.2019,52.782
0.23718,0.051307,-0.97011,-0.0013512,0.99862,0.052484,0.97147,-0.011137,0.23692,203.78,-5.2339,53.106
0.23928,0.056437,-0.96931,0.00080937,0.9983,0.058324,0.97095,-0.01474,0.23883,205.22,-5.2655,53.463
0.24155,0.056457,-0.96874,0.0050466,0.99822,0.059433,0.97037,-0.019245,0.24084,206.53,-5.3002,53.793
0.24418,0.055809,-0.96812,0.0066933,0.99822,0.059233,0.96971,-0.020943,0.24337,207.83,-5.3421,54.124
0.24645,0.051255,-0.9678,0.0010199,0.99859,0.053146,0.96916,-0.014085,0.24605,209.28,-5.3902,54.498
0.24857,0.050598,-0.96729,-0.0027612,0.99867,0.05153,0.96861,-0.010138,0.24838,210.6,-5.4289,54.841
0.25112,0.0524,-0.96654,-0.0021336,0.99856,0.053582,0.96795,-0.011393,0.25087,211.91,-5.4633,55.185
0.25441,0.054017,-0.96559,0.0021533,0.9984,0.05642,0.96709,-0.016433,0.25389,213.36,-5.4992,55.566
0.25679,0.057713,-0.96474,0.0036204,0.99815,0.060675,0.96646,-0.019074,0.25611,214.67,-5.5361,55.915
0.25926,0.054897,-0.96425,0.0020829,0.99835,0.057399,0.9658,-0.01689,0.25872,215.99,-5.581,56.273
0.26113,0.055927,-0.96368,0.00075041,0.99831,0.058139,0.9653,-0.015905,0.26064,217.44,-5.6264,56.671
0.2621,0.052841,-0.96359,0.0057916,0.9984,0.056325,0.96502,-0.020343,0.26137,218.76,-5.6622,57.04
0.26277,0.049363,-0.96359,0.012044,0.99844,0.054433,0.96478,-0.025909,0.26177,220.07,-5.703,57.406
0.26294,0.048117,-0.96361,0.015887,0.9984,0.05419,0.96468,-0.029557,0.26176,221.53,-5.7677,57.808
0.26305,0.046588,-0.96366,0.012373,0.99859,0.051654,0.9647,-0.02551,0.2621,222.84,-5.831,58.17
0.26313,0.046067,-0.96366,0.0072432,0.99874,0.049721,0.96473,-0.020063,0.26247,224.29,-5.8945,58.567
0.26303,0.045944,-0.96369,0.0074205,0.99874,0.04964,0.96476,-0.020208,0.26236,225.61,-5.9375,58.929
0.26248,0.046867,-0.9638,0.0065371,0.99871,0.050345,0.96492,-0.019515,0.26183,226.92,-5.9799,59.298
0.26174,0.044442,-0.96411,0.0069286,0.99883,0.047923,0.96511,-0.019223,0.26113,228.37,-6.0289,59.709
0.26082,0.044688,-0.96435,0.0075808,0.9988,0.048335,0.96536,-0.019917,0.26016,229.7,-6.0702,60.082
0.25938,0.043883,-0.96478,0.0042787,0.99891,0.046585,0.96577,-0.016211,0.2589,231.02,-6.1206,60.463
0.25874,0.043563,-0.96496,0.0017833,0.99896,0.045575,0.96595,-0.013513,0.25839,232.48,-6.1718,60.874
0.25861,0.045473,-0.96491,0.0013415,0.99887,0.047433,0.96598,-0.013561,0.25826,233.81,-6.2133,61.247
0.25872,0.046759,-0.96482,0.0056799,0.99874,0.049926,0.96594,-0.018397,0.25813,235.14,-6.2448,61.619
0.25868,0.045916,-0.96487,0.0071781,0.99875,0.049453,0.96594,-0.019719,0.25803,236.6,-6.2887,62.027
0.25866,0.044783,-0.96493,0.0067754,0.99882,0.048172,0.96595,-0.018998,0.25805,237.94,-6.3321,62.394
0.25878,0.046098,-0.96483,0.0039047,0.9988,0.048768,0.96593,-0.016388,0.25829,239.4,-6.3838,62.795
0.25888,0.047623,-0.96473,-0.00054502,0.99879,0.049158,0.96591,-0.0122,0.2586,240.74,-6.4278,63.161
0.25928,0.051056,-0.96445,-0.002523,0.99863,0.052188,0.9658,-0.011098,0.25905,242.08,-6.4654,63.525
0.25959,0.05416,-0.9642,-0.00095622,0.99844,0.055826,0.96572,-0.01357,0.25924,243.56,-6.5018,63.92
0.25991,0.053542,-0.96415,0.0045727,0.99838,0.056675,0.96562,-0.019139,0.25924,244.9,-6.5318,64.28
0.25973,0.052999,-0.96423,0.0089562,0.99832,0.057285,0.96564,-0.023515,0.25882,246.24,-6.5662,64.64
